customer_id,recency,frequency,monetary,r_rank,f_rank,m_rank,r_score,f_score,m_score,rfm_score,customer_segment
050309b91cc5e04e68841938e7984aaf,95,1,181.1,88691.5,49721.0,75437.0,4.459526048239902,5.0,3.793053167204674,8.576863586500634,Top Customer
0503583783b2b1cabcf45387f5f09468,448,1,66.63,18223.0,49721.0,28273.0,0.9162765673945726,5.0,1.4215967256966442,4.788107352654473,Medium Value Customer
0503eb802fe69a16beabc757cdfa27a7,414,1,188.39,22834.0,49721.0,76868.5,1.148123752394648,5.0,3.865030520610211,7.32428002156807,High Value Customer
0504a5d74832ef83b263972cc39d7377,431,1,467.8,20552.0,49721.0,94726.5,1.0333817710087942,5.0,4.762949889884454,8.176302598287972,Top Customer
05057cba400d34f79cd8c0396f67647d,238,1,61.43,57346.0,49721.0,24448.0,2.883432806552662,5.0,1.2292716284027714,5.382644751023836,Medium Value Customer
0505fbab1c8a805a55a7e316d821ab3d,538,1,65.46,7688.0,49721.0,27539.0,0.38656281897214917,5.0,1.3846904194446958,4.5393155470335556,Medium Value Customer
0505fd0a593f5eb5078c380b6761e43b,188,1,923.26,69199.0,49721.0,98107.0,3.479417340017397,5.0,4.932925051035287,9.324691987042247,Top Customer
05075b9433e8f047f3ba7a5ada189809,411,1,153.52,23328.0,49721.0,68049.5,1.172962726454513,5.0,3.421601753803763,6.890786844385568,High Value Customer
050847efd8d1bf6c54662d9fe2fae0c8,183,1,106.05,70308.5,49721.0,50050.0,3.535204469004078,5.0,2.5165676129564263,6.930649400558058,High Value Customer
0509cd76cbe3a75f898826c212bb3b83,408,1,71.82,23705.0,49721.0,31822.5,1.1919187856054625,5.0,1.6000693878782393,5.076836902120425,Medium Value Customer
050a20d417ba3e1143e75ff878afbe9d,472,1,115.45,15038.0,49721.0,54336.5,0.7561305504296539,5.0,2.732097424603534,6.034549644775396,High Value Customer
050a44e2a689099514443c37f6b36c6f,487,1,105.28,13577.5,49721.0,49659.0,0.6826946767162273,5.0,2.496907714121942,5.769985584808433,Medium Value Customer
050ad1d637ed92ecd404ce115736e73a,59,1,35.23,98034.5,49721.0,6878.0,4.929304458444999,5.0,0.34583320763065534,5.317554991008655,Medium Value Customer
050d71332d34aa50e009386b9d734d43,467,1,31.1,15683.5,49721.0,4123.5,0.7885871450767041,5.0,0.20733399704347302,3.5227688550741547,Low Value Customer
050d927d2bc06382e52063a3504924ad,161,1,70.27,75859.0,49721.0,30904.0,3.8142909579095035,5.0,1.5538862239921158,6.079602607155917,High Value Customer
050e8225e588d2bbf4fa15f2f41a5c0d,173,1,99.9,72797.5,49721.0,47180.5,3.660354684459551,5.0,2.372286079182631,6.836427952966451,High Value Customer
050f6087053bfb249521d6910798e274,401,1,62.78,24610.5,49721.0,25423.0,1.237448524494547,5.0,1.2782956728110138,4.773275082608833,Medium Value Customer
050fc780501aa65cce934dc3cb60e9a0,322,1,28.57,39207.5,49721.0,3046.5,1.9714050110367507,5.0,0.153181283374061,3.9417432877887615,Low Value Customer
051039863f6805c5791e5f1eef4b0913,77,1,157.79,92934.0,49721.0,69297.0,4.672844565343095,5.0,3.4843273901107192,8.353465216247958,Top Customer
0512c36c5e46fcfaa89c0fcc385d5ea4,145,1,141.53,79597.0,49721.0,64232.5,4.0022425470507486,5.0,3.229678905079394,7.830575923899694,High Value Customer
05142fcea1f1b7eb475754abf33ece6e,561,1,91.23,5808.5,49721.0,42960.5,0.2920590704994444,5.0,2.1600999587695218,5.2769235869693,Medium Value Customer
051471ca58786b55a780eddd05465e89,84,1,140.94,91282.0,49721.0,64075.5,4.58977981808217,5.0,3.2217847769028873,8.057696704135754,Top Customer
0517275619c2cf3f948fd80048339422,363,1,94.3,30385.0,49721.0,44368.0,1.5277980299777252,5.0,2.230870566466548,5.841989778457638,Medium Value Customer
0519065c0feb8da6ca9bd475784540c1,58,1,63.54,98252.5,49721.0,26032.0,4.9402657870787055,5.0,1.3089168451644695,6.285023159995951,High Value Customer
0519861eea334b9c63211d1a02c1a484,316,1,145.66,40850.0,49721.0,65624.5,2.0539920857196012,5.0,3.299670156173007,7.121266990460848,High Value Customer
051a0fa5363efa358bb6b04123df227a,331,1,55.24,35421.5,49721.0,20504.0,1.7810399183431298,5.0,1.0309630836375339,4.743379050974786,Medium Value Customer
051a1ee05ed1abcc755cb96dd2b85fd8,212,1,154.96,63710.0,49721.0,68430.0,3.203423152538453,5.0,3.4407337013907746,7.722102962406156,High Value Customer
051b80197d5cc128176487c0172c3495,266,1,57.62,50954.0,49721.0,22050.0,2.5620345834946527,5.0,1.1086976196940899,5.133511453091951,Medium Value Customer
051b93f9447590b31046a9a2971d67ed,426,1,40.1,21286.0,49721.0,10298.5,1.0702882628305368,5.0,0.5178196116290061,3.945934916761221,Low Value Customer
051cfab9a2157fdd2150d0b4aa0128ba,106,1,59.0,86993.5,49721.0,23072.5,4.374148360074617,5.0,1.1601100149837593,5.909769359013606,Medium Value Customer
051d8948abf627dfd3483f6bcdfbfa5a,435,1,187.25,19971.0,49721.0,76616.5,1.0041683217602486,5.0,3.85235969067085,7.254027019374949,High Value Customer
051da0c8b95f2d53eefdb48da43a4058,349,1,63.9,32345.0,49721.0,26249.0,1.62634942503306,5.0,1.3198278376122525,4.970367607625477,Medium Value Customer
051df23b0ca41d5daa47268b5b96a450,298,1,172.01,44400.0,49721.0,73340.0,2.2324907859473755,5.0,3.6876137609235626,7.580610075302513,High Value Customer
051eca5824715d378df187a46e1005e5,421,1,47.62,21978.0,49721.0,15397.0,1.105082939043951,5.0,0.7741776530807212,4.216210828698301,Medium Value Customer
051eeefd4cdba801dae1ab465d41636a,416,1,28.17,22569.0,49721.0,2912.0,1.1347992015325747,5.0,0.14641847929928298,3.600338159912313,Low Value Customer
05210824bd5081b43f29e2ebe91dca02,357,1,369.6,31270.0,49721.0,92392.5,1.5722970017246494,5.0,4.6455938697318,8.274512670421661,Top Customer
05220456bcf05145e812c1aae7e40aac,345,1,103.25,32872.5,49721.0,48755.0,1.652872823447187,5.0,2.4514536257680435,6.112602755146918,High Value Customer
0522e1cbe0a52204989d044e4d31fe66,321,1,149.69,39513.0,49721.0,66999.5,1.986765955521141,5.0,3.368806629056426,7.163513011264882,High Value Customer
0522feb4f362f150e2bb2ebf3f47cdac,567,1,175.39,5377.0,49721.0,74199.0,0.2703626791900684,5.0,3.730805201074004,6.838950272750031,High Value Customer
052342bf498e2b4c567acdace49e23f6,126,1,86.58,82988.0,49721.0,40395.0,4.172746516761279,5.0,2.0311038706368603,6.700202477341372,High Value Customer
0523cd19f27a70bda29f2efb68a2db10,349,1,85.38,32345.0,49721.0,39727.5,1.62634942503306,5.0,1.9975412556189098,5.648081025632134,Medium Value Customer
052451bf64a77a9180aef297df1f2020,449,1,74.16,18064.5,49721.0,33461.5,0.9083069775393325,5.0,1.682480063555274,5.045802854571007,Medium Value Customer
052537cc336242d780628742e55bb572,79,1,88.29,92348.0,49721.0,41518.5,4.64337970947451,5.0,2.0875946541165114,6.944946537906315,High Value Customer
0525fa756013f1d648c20c8892bdea3e,87,1,110.58,90464.5,49721.0,52133.5,4.548674835705774,5.0,2.6213282247765006,7.440798159058811,High Value Customer
05290ca0306c13fc3eacdb969d058b85,215,1,462.72,63059.5,49721.0,94635.0,3.1707151512713634,5.0,4.758349171870758,9.026635232379302,Top Customer
052b13c60be8396535fb9c39b4cbd032,491,1,41.99,13131.0,49721.0,11374.0,0.660244065546734,5.0,0.5718969036916363,3.8359945299103297,Low Value Customer
052b1f40f45996ad66092c6a6fd85877,270,1,174.36,49982.5,49721.0,73958.0,2.5131862772210516,5.0,3.7186874629177105,7.723961973806131,High Value Customer
052b2c80ba54a9462b895f098a8593e4,442,1,123.39,18995.0,49721.0,57622.0,0.9550937495286126,5.0,2.8972958839915126,6.279333383802958,High Value Customer
052b62736cc868106f123c0e0a896fcb,190,1,63.61,68698.5,49721.0,26095.0,3.4542515373514817,5.0,1.3120845526493097,5.693785167589903,Medium Value Customer
052bae46e09ab04f63c1c76c317be0c0,331,1,96.83,35421.5,49721.0,45645.0,1.7810399183431298,5.0,2.295079494373548,6.0074954617108,High Value Customer
052c33d5b6909c0fe63290cb7bd7c08a,406,1,40.61,24010.5,49721.0,10567.0,1.2072797300898528,5.0,0.5313200792429682,4.014231971278909,Medium Value Customer
052c644eb399b528aa0c6ff95a3ea856,70,1,78.42,95128.5,49721.0,36235.0,4.783186930878264,5.0,1.821934614495027,6.735209386846333,High Value Customer
052d1a3293d2fc507f8ab9974eba70b4,231,1,130.56,59161.5,49721.0,60261.5,2.9747185502888662,5.0,3.0300127713920815,7.219900191507628,High Value Customer
052de1fe665ac4765f9f00a663057442,67,1,571.95,95975.5,49721.0,95961.0,4.825775212312891,5.0,4.825021872265967,9.755331957191123,Top Customer
052de24b80bcd7cc95f203a10b090750,286,1,65.0,45967.5,49721.0,27115.0,2.3113067613296394,5.0,1.3633712452610092,5.287893949792865,Medium Value Customer
053050ee241c66cf7b2c7d91926547bc,403,1,115.07,24366.5,49721.0,54145.0,1.225179881436638,5.0,2.7224685994710427,6.212540552045698,High Value Customer
0530963cc6bdc31ca98ac61d7514efc3,243,1,123.1,56169.5,49721.0,57504.5,2.8242768288574576,5.0,2.89138785812693,7.021098589669913,High Value Customer
053145877b75927544b098ed35dde2e7,370,1,964.76,29265.5,49721.0,98200.0,1.4715080877509668,5.0,4.937601190655766,8.526204425756152,Top Customer
0531af5b48d3d60dbd7e5c7f5e754750,286,1,159.02,45967.5,49721.0,69660.5,2.3113067613296394,5.0,3.5026045594875352,7.427127264019391,High Value Customer
05323a24770d4897bba59aab79f6d7b0,415,1,33.59,22689.5,49721.0,5714.0,1.1408581010755174,5.0,0.2873060407678925,3.7436492811980995,Low Value Customer
0532c16fb3717ba27a99fd5492710144,120,1,27.49,84197.0,49721.0,2467.5,4.233536637486738,5.0,0.1240685431562434,4.817483198150939,Medium Value Customer
0533b52812f900967b365e6621ce9413,536,1,30.95,7857.0,49721.0,4054.0,0.39506036272947137,5.0,0.20383946259591115,3.3618636076876998,Low Value Customer
053577e4537e6b6b68b9f0e929f27d32,74,1,135.15,93871.0,49721.0,61883.5,4.719958165938426,5.0,3.1115686688589212,7.999551935234291,High Value Customer
0535ae315864cfff5c19849a12720b7f,254,1,95.3,53564.0,49721.0,44868.5,2.6932688391550723,5.0,2.256036242596112,6.333343778258141,High Value Customer
05361832ee98653ec08e7370c4cccfd8,513,1,55.1,10528.0,49721.0,20373.5,0.5293617791543687,5.0,1.0244014038475076,4.236146115509255,Medium Value Customer
053716fea805d6b29d6f8b6113fefe4d,741,1,661.75,134.0,49721.0,96774.0,0.006737697417048385,5.0,4.865900383141763,7.868595462108582,High Value Customer
053773e477b7af0d6678c1669b397cda,159,1,251.94,76478.0,49721.0,85880.5,3.8454150974703465,5.0,4.318163534155931,8.85632957314407,Top Customer
05389eed76026df7e3492a16dc57733c,382,1,197.53,27485.5,49721.0,78712.0,1.3820073310170402,5.0,3.9577236753451794,7.510526607751995,High Value Customer
0539a1d77e38f808299c0f1f44280ab7,75,1,98.56,93583.0,49721.0,46492.5,4.705477144624172,5.0,2.3376927022053278,7.219883560054997,High Value Customer
053a19d1f63c7f7ec53871bb28435d2f,91,1,93.12,89500.0,49721.0,43829.5,4.500178498700228,5.0,2.203794209631842,7.003865609111933,High Value Customer
053a441e831f4858b13182fe2671e967,203,1,117.43,65931.5,49721.0,55300.5,3.3151231138218327,5.0,2.780568377228709,7.106617622757442,High Value Customer
053b2e588e54bdf1d4892e8e96fd6f94,521,1,263.52,9481.0,49721.0,86826.0,0.47671723291817725,5.0,4.36570428696413,7.556391180131401,High Value Customer
053bad9339f2931b4ff9edf287875a36,452,1,75.07,17699.5,49721.0,33926.0,0.8899542942764769,5.0,1.7058356211220724,5.061817338832663,Medium Value Customer
053bc4c013d7589b292fe166ecba6786,57,1,55.37,98502.0,49721.0,20584.0,4.9528109774186575,5.0,1.0349855693325691,6.0161099603000325,High Value Customer
053bccd4465d25600d95df22e1eaa46d,279,1,69.33,47671.0,49721.0,30292.5,2.396960996776967,5.0,1.5231393489606904,5.481923747671477,Medium Value Customer
053c167415eb05d031067db2b288475a,408,1,133.58,23705.0,49721.0,61299.0,1.1919187856054625,5.0,3.0821793827495703,6.558946896991755,High Value Customer
053c7943cf3218c20664c01973f729de,161,1,154.34,75859.0,49721.0,68273.0,3.8142909579095035,5.0,3.432839573214268,7.958555956378069,High Value Customer
053ca64ae25ab83eefb29d38e4e49c24,577,1,111.21,4452.5,49721.0,52350.0,0.22387759514483535,5.0,2.63221407668869,5.721765114746624,Medium Value Customer
053f9f6d14eae73c5dcd35952b42f44b,324,1,87.72,38408.5,49721.0,41161.0,1.9312302331544995,5.0,2.0696191711668224,5.842111264428622,Medium Value Customer
053fbd86c4da63d8983a3246fc3ae18c,333,1,39.78,35070.0,49721.0,10039.0,1.7633660329543799,5.0,0.5047716736557355,4.210118086837488,Medium Value Customer
053fd2ab2e3ceca5d4aef650327d1689,214,1,521.48,63290.5,49721.0,95436.0,3.182330137117171,5.0,4.798624309892298,9.071556364739166,Top Customer
05401fad06eec92dc8a514d6f277d68b,107,1,78.64,86793.5,49721.0,36327.5,4.364092095273053,5.0,1.8265856135799117,6.572222451689133,High Value Customer
05407577e5802a22cb6f5ebbf5781707,228,1,33.1,59996.5,49721.0,5480.5,3.016703455835399,5.0,0.27556541064550844,4.482246792979668,Medium Value Customer
05410463d02d98f83438d9ab15a0cab1,236,1,46.69,57897.0,49721.0,14702.5,2.911137816080973,5.0,0.7392574491406966,4.903712575573086,Medium Value Customer
0541a0155b375e5d1ca9ed98e674e3b2,157,1,209.11,76895.0,49721.0,80621.5,3.8663824095816093,5.0,4.053735380778552,8.600288344611197,Top Customer
0541aa34358f8279116d1d183f1e4eec,439,1,240.22,19463.5,49721.0,84804.5,0.9786505498262781,5.0,4.264061101557707,7.6555213214882185,High Value Customer
05425c98e35d762211742df2a2b30af0,492,1,19.68,13001.0,49721.0,400.5,0.6537074934257169,5.0,0.020137569010770205,3.281620566381057,Low Value Customer
05428560b11124d146bc86a2c4d5bf35,107,1,98.93,86793.5,49721.0,46684.0,4.364092095273053,5.0,2.3473215273378183,7.092958365447039,High Value Customer
0543a4072ee6393ab6b0c48639a0499b,63,1,70.89,96976.0,49721.0,31211.0,4.876081676982718,5.0,1.5693225128468136,6.519755183639901,High Value Customer
05442d85c4114266feb6a926dacb7580,117,1,97.58,84859.5,49721.0,45937.0,4.266848014641921,5.0,2.309761567160427,7.016500773017196,High Value Customer
054436f8b0565d7b5c66e9066b564393,70,1,98.45,95128.5,49721.0,46434.0,4.783186930878264,5.0,2.334751259540833,7.248026031892139,High Value Customer
05455dfa7cd02f13d132aa7a6a9729c6,327,1,6081.54,36618.0,49721.0,99436.0,1.841201522518491,5.0,4.9997485946440605,8.736229203651456,Top Customer
05468ef54e8b2f92bd33ae272753e35d,476,1,227.27,14632.0,49721.0,83315.5,0.7357163328824774,5.0,4.189192586558864,7.4834791197118555,High Value Customer
0546c71e7b8f6ea44bc1324beefa72ea,64,1,75.06,96686.5,49721.0,33881.0,4.861525233682453,5.0,1.7035729729186149,6.648183066391596,High Value Customer
05474305972cbf64f9b4f6bb02447a1f,346,1,248.88,32721.0,49721.0,85621.5,1.6452552028600018,5.0,4.305140736718255,7.963242817862255,High Value Customer
0547440e828d7b3fc00dc7cd355b9fba,55,1,103.2,98932.0,49721.0,48746.0,4.974431946742022,5.0,2.4510010961273516,7.44077387482416,High Value Customer
054768a77848b10d24141691cddd0ed1,390,1,50.1,26423.0,49721.0,17071.0,1.3285834242587278,5.0,0.8583481662493337,4.3897815359528245,Medium Value Customer
0548553d5a48db3e51de97645681dff4,273,1,105.0,49254.0,49721.0,49521.5,2.4765563326813522,5.0,2.4899940668336,6.48061659990614,High Value Customer
05486eac340ae6a8f4837c6ab027d5ed,175,1,194.99,72252.5,49721.0,78208.5,3.6329513628752874,5.0,3.9324071560020513,8.385587701152167,Top Customer
0548b4ebfce3d7ef4124f59d904578cc,94,1,35.13,88837.5,49721.0,6808.0,4.466867121545045,5.0,0.34231353264749953,5.129060381265517,Medium Value Customer
054966d42bd2283fd25c9aa4fd8bba5f,113,1,90.83,85650.0,49721.0,42678.5,4.306595401270107,5.0,2.1459206966945223,6.868558857202565,High Value Customer
054a61b5ef37f443a58664bdea26488e,69,1,167.37,95456.5,49721.0,72140.5,4.79967920515283,5.0,3.6273016160336278,8.547173298094759,Top Customer
054ab203cd9764221a28a41cce1e8cd0,58,1,50.03,98252.5,49721.0,16987.5,4.9402657870787055,5.0,0.8541496968051407,5.830256011636623,Medium Value Customer
054b07849b510cb56b73b0c256fdc82b,485,1,34.68,13760.0,49721.0,6353.5,0.6918710183476551,5.0,0.3194607857925805,3.5962091931316427,Low Value Customer
054b4c37e38c1f8c0ad6e2038093d372,194,1,48.78,67916.5,49721.0,16267.0,3.4149315419773636,5.0,0.8179221850142295,5.183894801805176,Medium Value Customer
054b63b8606d2faa194328b09033b53c,254,1,106.08,53564.0,49721.0,50073.5,2.6932688391550723,5.0,2.5177492181293433,6.595056753791372,High Value Customer
054ba5f19270e104f7cc58b2d0fe54c7,217,1,69.68,62545.5,49721.0,30471.0,3.144870550731342,5.0,1.5321145201677377,5.790062740460275,Medium Value Customer
054bbe007936c85bde1a019ea0d47780,98,1,73.19,88271.5,49721.0,32765.0,4.438407892156616,5.0,1.6474592974728732,6.4228224543355195,High Value Customer
054bd8842309379cd9f34431efde1239,214,1,28.29,63290.5,49721.0,2973.5,3.182330137117171,5.0,0.14951076517734135,4.42244282002421,Medium Value Customer
054c3d6634ff610c71c882d6f157bb34,259,1,372.69,52479.5,49721.0,92525.0,2.6387387432685876,5.0,4.652256111664203,8.707751608971638,Top Customer
054dee586b95aa6ee65ab782f94f26b6,245,1,79.56,55604.0,49721.0,36769.0,2.7958427401310333,5.0,1.8487847065093874,5.967121802561801,Medium Value Customer
054e2d5e2e62f26e884cfd2e9bbeeab7,320,1,364.99,39807.0,49721.0,92163.5,2.001548664779441,5.0,4.634079504429762,8.434698970341538,Top Customer
054f7fa8f9a8f4ce7e983c0efc2341ff,274,1,167.59,48958.0,49721.0,72216.5,2.4616730607750363,5.0,3.631122977443911,7.6157922017539255,High Value Customer
055015dc0487744694f4c9baed2afcb0,128,1,29.31,82458.0,49721.0,3353.5,4.146097415037133,5.0,0.16861757222875876,4.827056538243612,Medium Value Customer
05504b0007f99eaae8d5fbf8cd780798,351,1,40.0,32074.0,49721.0,10150.0,1.6127231862269398,5.0,0.510352872557597,4.1554421470483724,Medium Value Customer
05509281332c17164b8366e66f2a9ab6,324,1,123.89,38408.5,49721.0,57860.0,1.9312302331544995,5.0,2.9092627789342425,6.681754872196042,High Value Customer
05509f014a28f5b61343cbbd74b2a486,273,1,577.58,49254.0,49721.0,96011.0,2.4765563326813522,5.0,4.827535925825364,8.818158458897905,Top Customer
0550b43346bf7b76cb465d064ecc7bd5,128,1,79.26,82458.0,49721.0,36628.0,4.146097415037133,5.0,1.8416950754718877,6.500134041486741,High Value Customer
0550df936e5ed017fc4cbb4d1ece4ea0,427,1,34.0,21112.5,49721.0,5994.5,1.0615644531151793,5.0,0.30140988123610984,3.7260356624821815,Low Value Customer
05514af0c7b72bac8a4515ff7d4cd9e2,103,1,100.69,87648.0,49721.0,47529.0,4.407057486637738,5.0,2.389809032491628,7.152632027146723,High Value Customer
0551b1b0b246b2433f94f989661aea95,113,1,279.57,85650.0,49721.0,87944.0,4.306595401270107,5.0,4.421918524552247,9.144556685060289,Top Customer
0551eb34013c485caeacfd2915dbec96,324,1,491.03,38408.5,49721.0,95052.0,1.9312302331544995,5.0,4.779316378556128,8.551808471817928,Top Customer
0551ebc96733a7f875a0018f90cb7d44,332,1,106.77,35245.0,49721.0,50401.0,1.772165264655749,5.0,2.5342162689433936,6.243082374805693,High Value Customer
055217ec4b1f2a56c62ce2cadbe29c3b,575,1,50.95,4627.0,49721.0,17509.0,0.23265168618420062,5.0,0.8803712754296518,3.973431949903332,Low Value Customer
05532b1940ad190dbf986712e00e716a,90,1,184.15,89782.5,49721.0,76009.5,4.514382972732438,5.0,3.82183908045977,8.627592269552746,Top Customer
05535d34af5324aaf6988e1d890a0d6e,377,1,76.67,28220.5,49721.0,35008.5,1.418964104162791,5.0,1.7602648806830181,5.327850522348134,Medium Value Customer
0554215db356afb462ddf6089c4f6963,56,1,185.2,98740.5,49721.0,76199.0,4.964803073194524,5.0,3.8313673434498847,8.817288572727694,Top Customer
0554357bede8e7adab8e4d3a88652483,91,1,132.81,89500.0,49721.0,60964.0,4.500178498700228,5.0,3.0653352239016103,7.865406623381701,High Value Customer
0554a7ce361c9f2dd3474c57f5baa308,291,1,390.47,45270.5,49721.0,93066.0,2.276260678496186,5.0,4.679458171176879,8.589962442575354,Top Customer
0554c3266a8eb4ba8b72e3a559d418d9,321,1,51.01,39513.0,49721.0,17553.5,1.986765955521141,5.0,0.8826087830975151,4.677315165305972,Medium Value Customer
05551733f29422ff885d0a28f4f04186,71,1,354.24,94772.5,49721.0,91782.0,4.765286779531478,5.0,4.614897275771563,9.521011987584155,Top Customer
0555bacaf4d4560a75e796a6e2c1e00d,226,1,142.02,60452.5,49721.0,64387.0,3.039631739582967,5.0,3.2374473305779308,7.453300026411117,High Value Customer
055646e9a1d0e5ee1dbaf2f67d30a5aa,456,1,116.94,17124.0,49721.0,55026.5,0.8610173923099742,5.0,2.766791363723213,6.111198320647203,High Value Customer
0557113584448ab15ad38c6dd52a6102,329,1,818.32,35850.5,49721.0,97663.0,1.8026106063424863,5.0,4.910600255427841,8.631644497964835,Top Customer
05581163680574c7c5afadd7764fa22f,434,1,76.65,20115.5,49721.0,34946.0,1.011433973079379,5.0,1.757122313733772,5.161695902965524,Medium Value Customer
0558315c066b526b7e64705eb9ef1b87,461,1,47.59,16443.0,49721.0,15356.5,0.8267758106606462,5.0,0.7721412696976095,4.1028515939618675,Medium Value Customer
0558772fcc9a355ef299a96a5d5531f7,239,1,84.72,57062.5,49721.0,39365.0,2.869178051196444,5.0,1.9793143673132811,6.126985587791859,High Value Customer
0558be6a6e500f5cf3ab336365099074,127,1,92.66,82725.5,49721.0,43573.0,4.159547669209226,5.0,2.190897114872135,6.8547161825558245,High Value Customer
055969db327a781fd3d88472468519fd,293,1,63.27,44988.0,49721.0,25837.5,2.262056204463976,5.0,1.2991371768184148,5.203959658604005,Medium Value Customer
055a53aca7d57e498a2291dec45f30a2,327,1,348.13,36618.0,49721.0,91534.0,1.841201522518491,5.0,4.602427570116953,8.33890817912435,Top Customer
055a82f1af585df4506c8d053edc7641,330,1,221.7,35635.0,49721.0,82582.5,1.7917749810188002,5.0,4.152336561378104,7.8690465537856245,High Value Customer
055b068aeaf56652d6467aa6b8d3fd86,151,1,947.35,78641.0,49721.0,98161.0,3.9541736012992694,5.0,4.935640228879436,9.517309669399143,Top Customer
055b119daa2b0c88aa10a4e00a2dd728,172,1,363.79,73012.0,49721.0,92116.0,3.6711400284592295,5.0,4.631691153548335,9.100147164932027,Top Customer
055d109c6027a0552d11c3b1dc8d7986,527,1,61.84,8800.5,49721.0,24765.0,0.4425007919308531,5.0,1.2452107279693485,4.42221104474169,Medium Value Customer
055e117cce871c681f903f52d7a866d4,629,1,131.4,810.0,49721.0,60486.0,0.04072787244633726,5.0,3.0413008718737746,6.05759202085231,High Value Customer
055e90449730145d8428d60bf4914154,170,1,20.29,73374.0,49721.0,503.5,3.689341867750062,5.0,0.025316519343128088,4.501053266443153,Medium Value Customer
0560a02593f282955f85da2db087b078,124,1,183.8,83440.5,49721.0,75928.5,4.19549881587482,5.0,3.817766313693547,8.495965840043475,Top Customer
0561cee0e208939ff198184d3d7bd9fa,159,1,409.5,76478.0,49721.0,93533.5,3.8454150974703465,5.0,4.702964571957241,9.24113061094538,Top Customer
0561fb8eb9d7840a0dd7869171759fa9,369,1,56.69,29413.5,49721.0,21285.5,1.4789497237041247,5.0,1.0702577407709093,4.66183763025256,Medium Value Customer
0563496f01a9c2ff5cce673601fe3c4a,441,1,159.42,19157.5,49721.0,69798.5,0.9632644646798839,5.0,3.509543347311471,6.894849133183424,High Value Customer
0563e58ea5bb08719e7c7016e1d6b800,123,1,52.93,83612.5,49721.0,18796.0,4.204147203604165,5.0,0.9450830140485312,5.6267418954901975,Medium Value Customer
0566ea068bbe90dca2a0204179e22f37,279,1,830.64,47671.0,49721.0,97741.0,2.396960996776967,5.0,4.914522178980501,8.873306577691288,Top Customer
056827462dbbffcc91782f742346c169,264,1,122.37,51441.0,49721.0,57260.0,2.586521588286463,5.0,2.879094136221478,6.913702771536063,High Value Customer
05690e3a455d0a0ce461ba6f50b39fba,317,1,69.13,40526.5,49721.0,30138.5,2.03772607740307,5.0,1.5153960639977473,5.330486494958976,Medium Value Customer
056b8fbe81db69afef46a5c38b8f9732,394,1,178.4,25773.0,49721.0,74947.0,1.2959005636536423,5.0,3.768415442322583,7.28677566778404,High Value Customer
056bd303752311d2f70fb0b259bca6ee,287,1,162.65,45735.5,49721.0,70657.0,2.2996414941598244,5.0,3.552709646926318,7.472566244590247,High Value Customer
056cdf1a3fc87b23ae6a0348132b7095,409,1,62.78,23574.0,49721.0,25423.0,1.1853319321604376,5.0,1.2782956728110138,4.752428445675189,Medium Value Customer
056da52b4e48dfc71f202b78016c2ffa,472,1,53.36,15038.0,49721.0,19085.5,0.7561305504296539,5.0,0.9596393841574401,4.262091604329302,Medium Value Customer
056de0008c4ab528f5631192e11fc745,135,1,18.67,80993.0,49721.0,270.5,4.072435275365671,5.0,0.013601029756337929,4.642575139902607,Medium Value Customer
056e2088f4f2b7a3b6d08cceb4ab73ab,593,1,31.22,3093.0,49721.0,4181.5,0.15552013515619895,5.0,0.21025029917237356,3.272458353234853,Low Value Customer
056e379e7b68ebed81da9a22a795aafc,165,1,91.0,74718.0,49721.0,42799.0,3.7569199672165765,5.0,2.1519795657726695,6.6547475526593,High Value Customer
057002cb334d6b23e9826abaee81f691,558,1,60.86,6094.5,49721.0,24088.0,0.30643952916568196,5.0,1.2111704427751129,4.333746254441386,Medium Value Customer
0570eff03cfce2f794d818d3f6bec651,114,1,247.83,85401.5,49721.0,85522.5,4.294100492254162,5.0,4.300162910670649,9.017803107572314,Top Customer
05714f8e1d0dd41cfe8b94b23166f793,65,1,368.66,96397.5,49721.0,92344.0,4.846993931044192,5.0,4.643155237779186,9.581952810196864,Top Customer
0571f7b90c34aa2014e05f5742761b6e,464,1,44.09,15990.5,49721.0,12900.5,0.804023511547106,5.0,0.6486509588600275,3.97026036347887,Low Value Customer
057212a7e2c0390b177a21009184b294,230,1,144.54,59467.0,49721.0,65233.0,2.9900794947732563,5.0,3.279985116802928,7.476016914712231,High Value Customer
05726a543ba1b91487c9f6f3fc7caa79,353,1,72.14,31792.5,49721.0,32015.5,1.5985689935187373,5.0,1.6097736346175118,5.2492012320250065,Medium Value Customer
0572b0398e8e296548ecc2ab61f79934,540,1,52.75,7446.5,49721.0,18653.0,0.37441987922425973,5.0,0.9378928208686557,4.087660772558359,Medium Value Customer
0573edc5eccee58dab8992faab015e4b,120,1,32.22,84197.0,49721.0,4824.0,4.233536637486738,5.0,0.2425558874106254,4.935970542405321,Medium Value Customer
05748049eafd0da8f0a37ce5cda4dce2,240,1,1817.54,56797.0,49721.0,99154.0,2.8558283596723673,5.0,4.985569332569061,9.127900676438008,Top Customer
0574cae13bbc7aa1bf0ea2f16ebc138f,154,1,87.64,77862.5,49721.0,41045.5,3.9150295905591785,5.0,2.0638117074446156,6.629823543668287,High Value Customer
0576e04c11f1cca61cc2975f5fd83179,252,1,139.04,54116.0,49721.0,63488.0,2.7210241300073914,5.0,3.192244647579972,7.280654299582929,High Value Customer
